customer_id,age,gender,income,region,visits_last_month,online_purchases,store_purchases,total_spending,loyalty_member
1504,46,Female,67736,South,4,1,4,481.26,Yes
1505,20,Male,81820,West,5,0,2,244.49,No
1506,29,Female,100245,Northeast,2,1,1,273.76,No
1507,43,Female,80474,Midwest,5,1,2,300.84,Yes
1508,33,Male,64986,West,4,0,4,260.27,Yes
1509,68,Female,80902,South,3,2,1,354.23,Yes
1510,54,Male,62898,Midwest,4,2,4,396.16,No
1511,39,Male,60478,Midwest,5,2,3,389.57,No
1512,46,Male,52972,Midwest,5,2,3,405.7,Yes
1513,31,Male,91268,West,6,0,2,294.64,No
1514,45,Female,43631,West,0,3,1,427.52,No
1515,22,Male,90647,West,3,0,3,332.82,Yes
1516,64,Male,69997,Midwest,4,2,0,300.86,No
1517,66,Female,32014,Midwest,2,0,2,114.46,No
1518,47,Male,67353,Northeast,6,4,4,652.47,No
1519,63,Male,20000,Northeast,3,0,1,125.46,Yes
1520,69,Female,72510,West,5,5,0,440.3,Yes
1521,22,Female,77705,West,1,4,0,431.54,No
1522,29,Female,48153,South,2,0,4,419.35,Yes
1523,33,Female,62471,West,3,0,1,194.42,Yes
1524,43,Female,99083,Northeast,3,2,3,624.25,Yes
1525,43,Female,49885,Northeast,3,3,4,346.87,No
1526,65,Female,38822,Northeast,3,1,1,198.8,Yes
1527,38,Male,89633,Midwest,4,1,3,378.96,No
1528,56,Female,99252,Midwest,7,2,2,412.62,Yes
1529,53,Female,60074,West,4,4,3,453.08,No
1530,50,Female,80229,South,6,1,2,284.97,Yes
1531,47,Male,86830,South,5,1,2,283.0,Yes
1532,54,Male,45150,South,1,0,2,151.92,Yes
1533,40,Female,50294,Midwest,2,1,2,328.29,No
1534,27,Female,84617,Northeast,6,0,4,419.57,No
1535,22,Female,93700,Northeast,3,1,3,525.63,No
1536,53,Male,71258,Midwest,6,2,2,306.35,No
1537,51,Male,42404,South,7,3,3,470.19,Yes
1538,69,Female,99741,South,5,1,4,414.88,No
1539,48,Male,49381,West,7,4,4,399.82,Yes
1540,27,Female,53297,West,2,3,3,558.92,No
1541,36,Male,66847,South,8,2,5,472.8,Yes
1542,49,Male,91083,Midwest,7,1,0,148.76,No
1543,18,Female,77080,South,4,3,1,278.77,No
1544,22,Female,68297,West,5,3,2,332.2,Yes
1545,62,Female,69266,South,1,2,4,587.36,Yes
1546,21,Female,60870,Midwest,3,1,3,478.44,Yes
1547,33,Male,71163,Northeast,3,2,4,592.02,No
1548,41,Male,20000,Midwest,2,2,2,214.02,Yes
1549,33,Male,54068,Midwest,5,4,0,340.75,Yes
1550,19,Female,64826,West,5,1,1,255.88,Yes
1551,66,Male,36980,Midwest,2,0,4,401.77,No
1552,45,Female,67726,Midwest,6,7,2,828.62,No
1553,49,Male,55911,West,1,1,3,269.59,Yes
1554,44,Female,95110,West,4,2,6,475.82,No
1555,37,Female,91460,Northeast,1,1,3,475.8,No
1556,41,Male,50684,South,1,7,2,673.47,No
1557,29,Female,56983,Midwest,3,1,2,282.64,Yes
1558,67,Female,58521,West,3,4,2,447.74,Yes
1559,52,Male,50967,Northeast,1,0,5,439.6,Yes
1560,50,Female,63900,South,5,1,3,403.38,Yes
1561,50,Female,44834,West,6,3,1,412.71,No
1562,68,Female,37388,South,0,5,5,800.95,No
1563,60,Male,72454,South,2,3,3,362.92,No
1564,54,Male,72591,Midwest,5,1,3,351.26,No
1565,29,Female,43914,Midwest,3,1,2,304.88,Yes
1566,20,Male,77907,West,5,3,2,389.94,No
1567,18,Female,47368,South,2,1,4,300.16,No
1568,50,Female,65063,West,6,3,3,479.83,Yes
1569,57,Female,76407,West,4,2,6,692.85,No
1570,27,Female,59328,South,2,0,0,51.29,Yes
1571,60,Female,69095,West,4,0,3,265.92,Yes
1572,61,Male,49671,South,6,2,4,479.45,Yes
1573,46,Female,56071,South,5,3,2,366.0,Yes
1574,30,Male,55883,South,5,1,2,362.08,Yes
1575,29,Male,45068,South,6,2,2,271.06,Yes
1576,48,Female,56465,Northeast,4,1,2,272.74,No
1577,63,Female,29028,South,8,1,1,157.34,No
1578,19,Male,50177,Midwest,0,1,5,640.35,No
1579,68,Male,54302,Midwest,2,3,2,369.89,No
1580,67,Male,54876,Midwest,1,1,2,275.59,No
1581,52,Female,55170,South,1,4,1,455.01,No
1582,40,Male,58765,Midwest,6,3,6,406.22,No
1583,34,Female,69589,Northeast,8,4,2,484.19,No
1584,43,Female,77490,West,3,2,2,304.75,No
1585,25,Female,47005,South,3,1,3,332.11,Yes
1586,46,Male,35936,Midwest,8,1,5,528.11,No
1587,43,Female,39159,Northeast,4,2,1,350.45,No
1588,27,Female,50256,West,3,2,6,736.4,Yes
1589,43,Female,52962,Northeast,9,2,5,512.6,Yes
1590,51,Female,44600,Midwest,2,4,6,1026.35,Yes
1591,68,Female,34078,Northeast,5,1,5,295.38,No
1592,58,Male,50878,West,5,2,3,299.5,No
1593,24,Female,63629,Midwest,4,1,3,311.47,Yes
1594,21,Female,71901,West,3,1,2,323.04,Yes
1595,67,Male,48852,Northeast,6,3,3,308.37,No
1596,62,Female,51740,South,3,1,6,530.06,No
1597,28,Male,41466,South,2,4,5,504.13,Yes
1598,46,Female,59371,South,1,2,2,409.97,No
1599,53,Male,43031,South,2,0,1,137.87,Yes
1600,42,Male,71463,West,1,5,7,931.09,Yes
1601,38,Female,24283,South,3,3,4,690.52,No
1602,53,Female,52807,West,8,2,2,417.87,No
1603,27,Female,66022,Midwest,1,0,3,267.64,Yes
1604,54,Male,63677,South,4,0,5,437.92,Yes
1605,26,Male,113861,West,8,4,2,658.85,Yes
1606,41,Male,66996,South,3,1,2,242.37,No
1607,52,Female,39919,South,3,1,3,296.96,No
1608,66,Male,58091,South,7,1,5,424.88,Yes
1609,52,Male,24475,West,4,4,3,534.37,Yes
1610,65,Female,58388,Northeast,2,1,3,295.82,Yes
1611,53,Male,43339,South,1,6,2,545.07,No
1612,35,Male,78308,South,7,3,4,402.29,Yes
1613,66,Female,49009,Midwest,5,0,7,599.01,Yes
1614,56,Male,57665,Northeast,2,1,1,257.15,No
1615,49,Female,47289,West,6,3,3,464.01,Yes
1616,41,Female,94777,Midwest,3,2,3,416.45,Yes
1617,40,Female,53575,South,3,2,3,425.55,Yes
1618,49,Female,96651,Midwest,1,2,2,463.2,No
1619,54,Female,76283,Midwest,5,1,1,236.28,No
1620,29,Male,69641,South,3,1,4,558.75,Yes
1621,66,Male,67375,Northeast,4,2,4,700.0,Yes
1622,30,Female,67876,Northeast,4,1,6,635.7,Yes
1623,40,Female,21447,Midwest,7,2,3,513.7,Yes
1624,42,Male,54422,South,4,2,3,480.74,Yes
1625,52,Female,76903,West,3,2,3,383.57,No
1626,58,Female,59022,Midwest,2,2,3,441.39,No
1627,47,Female,31896,West,2,3,6,619.9,No
1628,34,Male,58952,Midwest,2,1,5,567.18,No
1629,66,Male,94082,Midwest,4,6,5,684.5,No
1630,37,Female,84938,South,4,2,3,437.86,No
1631,65,Female,58760,South,4,1,4,385.84,No
1632,42,Male,79029,West,4,0,2,228.45,No
1633,39,Male,52670,West,5,2,1,261.64,Yes
1634,30,Female,25923,Northeast,3,1,1,227.15,Yes
1635,36,Female,41511,South,3,1,3,420.29,Yes
1636,66,Male,91258,Midwest,1,1,0,102.09,No
1637,53,Male,54520,Midwest,6,1,4,443.49,No
1638,29,Male,55132,Northeast,6,2,2,432.86,Yes
1639,58,Female,54003,South,5,0,6,617.69,No
1640,36,Male,98083,Midwest,4,1,4,405.7,Yes
1641,29,Female,92519,Northeast,3,3,2,543.57,No
1642,26,Male,104376,Northeast,2,1,5,429.83,Yes
1643,24,Male,56819,Midwest,3,2,1,252.45,No
1644,45,Male,65912,Midwest,4,1,7,862.62,No
1645,31,Male,29667,West,4,0,2,191.7,No
1646,48,Female,89539,South,4,3,1,542.97,No
1647,69,Female,36644,West,8,1,5,435.3,No
1648,36,Male,64336,Northeast,3,7,3,721.52,Yes
1649,64,Female,38054,Midwest,4,3,1,421.1,Yes
1650,33,Male,48223,West,3,0,6,483.48,Yes
1651,22,Male,43255,Northeast,5,3,5,470.98,No
1652,52,Male,47842,South,6,3,4,553.82,Yes
1653,29,Male,49218,Midwest,7,3,4,687.54,Yes
1654,42,Female,49035,West,7,0,3,365.73,No
1655,69,Male,76667,South,3,0,4,428.38,No
1656,38,Male,37903,West,3,1,2,189.24,Yes
1657,53,Female,64411,Northeast,3,2,3,353.56,Yes
1658,40,Male,84359,South,3,1,0,223.85,No
1659,33,Male,49736,West,7,7,3,756.56,No
1660,56,Male,45642,South,4,1,3,299.79,Yes
1661,62,Female,55390,Northeast,5,0,2,120.46,No
1662,59,Male,83595,South,2,2,3,516.88,Yes
1663,56,Female,63882,West,5,3,3,399.3,Yes
1664,31,Male,49376,Northeast,6,3,1,350.58,Yes
1665,48,Male,69678,Midwest,10,2,1,397.98,No
1666,22,Female,37954,West,2,2,1,263.02,No
1667,52,Male,73627,West,6,1,2,356.54,Yes
1668,40,Male,68172,Northeast,7,1,2,330.08,Yes
1669,46,Female,53844,Northeast,3,2,1,332.98,Yes
1670,60,Female,43228,Midwest,5,1,3,434.15,No
1671,28,Female,42266,West,2,1,3,250.24,Yes
1672,35,Female,70696,Northeast,4,3,0,276.94,No
1673,64,Female,84580,Midwest,3,2,2,264.78,Yes
1674,29,Male,47254,Midwest,3,2,2,361.29,No
1675,26,Female,69168,Northeast,1,1,6,771.88,Yes
1676,27,Male,20000,West,6,2,4,508.49,No
1677,61,Male,48308,South,3,3,2,542.8,Yes
1678,34,Male,59379,South,7,1,5,541.0,No
1679,55,Female,41806,Midwest,6,3,2,540.57,No
1680,24,Female,41270,South,3,3,5,676.93,No
1681,63,Male,46644,South,3,2,3,299.76,Yes
1682,30,Female,65844,Northeast,2,3,2,564.35,Yes
1683,57,Female,56253,Midwest,4,6,2,660.54,No
1684,59,Female,20000,West,5,3,4,498.7,No
1685,26,Female,20000,Midwest,6,1,3,261.8,Yes
1686,67,Male,47863,Northeast,5,2,4,375.75,Yes
1687,44,Male,69154,South,1,2,7,687.8,Yes
1688,19,Female,20000,West,8,2,4,258.16,No
1689,22,Male,50005,Midwest,8,3,5,663.53,No
1690,46,Female,49475,South,3,2,1,294.23,No
1691,54,Female,87767,Midwest,6,5,2,683.06,Yes
1692,55,Male,52300,West,4,2,4,588.29,Yes
1693,36,Male,67660,Midwest,3,0,0,98.09,No
1694,25,Male,62825,Midwest,7,0,3,242.43,Yes
1695,65,Female,20000,Midwest,3,1,1,170.45,Yes
1696,62,Male,75364,South,4,3,2,305.44,No
1697,18,Female,64308,West,7,1,2,350.35,Yes
1698,39,Male,70165,West,4,1,3,371.47,No
1699,69,Male,138525,South,6,2,3,354.87,Yes
1700,34,Female,20000,South,5,1,3,288.44,Yes
1701,24,Female,94494,South,11,2,3,449.33,Yes
1702,42,Female,54251,Northeast,3,3,2,299.06,No
1703,62,Female,65747,Midwest,4,5,3,462.88,Yes
1704,21,Female,59090,Midwest,2,3,1,488.02,No
1705,53,Female,51515,West,3,1,3,398.73,Yes
1706,23,Female,48603,Midwest,0,3,3,489.27,Yes
1707,48,Female,66590,Northeast,5,0,5,502.94,Yes
1708,36,Male,29657,South,5,5,6,773.25,No
1709,61,Female,75012,West,2,3,1,443.36,Yes
1710,56,Female,51676,West,3,1,2,168.81,No
1711,44,Male,37399,Midwest,6,3,5,581.41,No
1712,27,Female,51000,West,3,0,3,345.55,Yes
1713,43,Male,85143,South,4,4,3,531.05,No
1714,36,Male,49293,West,5,2,3,507.5,Yes
1715,56,Female,67169,South,2,0,0,94.85,Yes
1716,20,Male,45381,Northeast,4,0,0,47.77,Yes
1717,62,Female,75158,Northeast,4,1,1,200.14,No
1718,30,Male,73710,South,6,1,3,417.82,Yes
1719,67,Male,96972,Midwest,3,1,4,567.53,Yes
1720,45,Male,56489,West,3,0,3,294.79,Yes
1721,37,Female,73373,Midwest,5,2,2,357.1,Yes
1722,45,Female,61961,West,4,3,3,545.54,No
1723,25,Male,85917,Northeast,5,2,1,228.73,Yes
1724,58,Male,45623,Northeast,6,1,1,264.37,No
1725,56,Female,74900,Northeast,5,3,1,426.42,No
1726,18,Female,56106,West,1,1,3,343.98,No
1727,20,Male,58716,Northeast,5,5,3,754.59,Yes
1728,30,Male,61835,Northeast,4,2,3,518.68,Yes
1729,45,Female,65045,Northeast,0,2,5,474.01,No
1730,66,Female,57675,Northeast,5,4,5,576.87,Yes
1731,42,Female,64294,Midwest,3,1,5,434.55,Yes
1732,50,Female,91562,Northeast,4,0,3,341.27,Yes
1733,55,Female,79709,Northeast,4,3,1,361.14,No
1734,23,Male,77383,Midwest,6,1,2,374.39,Yes
1735,61,Female,50889,Midwest,5,1,2,208.45,Yes
1736,62,Male,42215,West,2,4,0,482.47,No
1737,49,Female,79106,South,2,2,2,374.16,Yes
1738,62,Male,77521,Northeast,4,1,2,284.63,Yes
1739,64,Female,89453,Northeast,6,3,1,251.99,Yes
1740,38,Female,47920,Northeast,5,1,2,291.59,Yes
1741,33,Male,55409,West,5,3,2,552.17,Yes
1742,38,Male,27210,Northeast,6,4,4,415.69,Yes
1743,28,Female,52151,South,4,4,1,589.64,Yes
1744,54,Female,79931,Midwest,3,1,7,666.93,Yes
1745,53,Female,50670,West,3,4,5,553.32,Yes
1746,52,Female,72810,Midwest,5,0,2,173.5,No
1747,36,Female,56190,Northeast,4,0,1,153.76,Yes
1748,37,Male,66481,Northeast,4,0,2,98.57,Yes
1749,35,Male,37046,Northeast,3,1,4,261.02,No
1750,64,Female,61704,South,3,4,1,397.79,No
1751,58,Male,20000,South,1,1,3,364.41,Yes
1752,66,Male,56262,West,2,2,8,667.99,No
1753,31,Male,27391,Midwest,7,1,2,264.31,No
1754,32,Female,84120,Northeast,2,5,3,979.2,Yes
1755,48,Male,75548,Northeast,4,1,2,382.79,No
1756,18,Female,69333,Northeast,3,1,2,289.94,Yes
1757,20,Male,90420,Northeast,3,2,4,606.21,No
1758,33,Female,41022,South,7,2,9,824.59,Yes
1759,40,Male,94947,Midwest,3,2,3,475.12,Yes
1760,28,Female,78644,Midwest,2,2,5,696.95,No
1761,29,Female,55269,West,1,1,3,355.17,Yes
1762,27,Male,82712,South,4,2,1,259.88,Yes
1763,49,Female,37874,Northeast,2,4,2,395.62,No
1764,33,Female,43510,Midwest,4,4,2,376.47,Yes
1765,25,Female,47828,Midwest,7,4,5,377.5,No
1766,55,Female,49420,South,4,4,5,780.65,Yes
1767,29,Female,38869,West,5,1,2,259.6,No
1768,41,Female,84462,West,8,6,2,509.15,Yes
1769,45,Female,54823,Northeast,4,4,6,462.85,Yes
1770,25,Female,67050,West,3,2,2,319.31,Yes
1771,45,Male,48593,Midwest,7,1,6,474.21,No
1772,53,Male,23588,West,4,1,3,381.61,Yes
1773,43,Female,65401,Northeast,5,2,2,293.11,Yes
1774,25,Female,21755,Midwest,8,4,3,668.78,Yes
1775,67,Male,58627,West,4,2,2,438.01,Yes
1776,45,Male,32634,West,3,1,5,571.5,Yes
1777,45,Male,99746,South,1,4,1,537.08,No
1778,54,Female,78227,Northeast,1,1,4,424.98,Yes
1779,58,Male,62115,West,8,3,4,674.38,Yes
1780,53,Female,85274,South,5,6,5,990.29,No
1781,44,Female,43074,Midwest,3,0,4,428.8,No
1782,34,Male,70870,South,5,3,3,493.95,No
1783,26,Female,63996,South,4,3,3,533.07,No
1784,50,Female,65280,West,3,2,2,414.62,Yes
1785,37,Female,85447,West,1,0,1,180.52,No
1786,30,Female,74650,West,5,4,2,633.36,Yes
1787,45,Male,65774,South,3,6,5,1142.85,No
1788,65,Male,26902,Midwest,4,3,4,699.26,Yes
1789,46,Female,40799,Northeast,9,3,2,491.3,Yes
1790,30,Female,57546,South,7,1,3,339.28,No
1791,63,Male,61867,West,5,1,2,329.13,No
1792,52,Female,37396,Northeast,4,2,6,379.88,No
1793,23,Male,108234,Midwest,1,2,4,603.67,Yes
1794,35,Female,90328,Northeast,7,2,6,590.31,Yes
1795,68,Female,72042,West,2,2,3,451.26,No
1796,22,Male,61441,South,7,2,0,181.45,Yes
1797,64,Male,55756,South,4,4,2,657.34,No
1798,42,Male,40962,West,6,2,5,327.79,Yes
1799,19,Male,61550,South,5,0,4,295.7,Yes
1800,27,Female,65155,West,6,2,2,381.99,No
1801,47,Male,35165,South,6,2,1,185.36,No
1802,67,Female,66684,South,2,3,4,524.46,No
1803,62,Male,56895,South,5,2,6,734.83,Yes
1804,22,Male,21844,Midwest,5,3,8,489.76,No
1805,50,Female,42792,Midwest,7,2,2,334.26,No
1806,18,Male,51728,West,3,4,1,528.93,No
1807,35,Male,97754,Midwest,2,1,3,454.24,No
1808,49,Male,71131,West,5,1,2,343.99,No
1809,64,Male,33290,Northeast,7,1,4,518.83,Yes
1810,66,Female,69721,Northeast,4,1,2,330.36,No
1811,28,Female,29054,Midwest,5,2,6,537.52,No
1812,38,Male,81654,Northeast,4,3,2,422.72,No
1813,43,Male,50578,Northeast,6,7,0,690.16,No
1814,42,Male,58127,South,2,3,4,478.16,No
1815,39,Female,86516,South,5,2,3,457.97,No
1816,44,Female,34257,West,3,2,3,454.85,Yes
1817,66,Female,32058,Northeast,6,2,1,358.47,Yes
1818,30,Female,48328,West,4,1,5,402.04,No
1819,50,Male,80768,West,4,1,4,402.47,Yes
1820,51,Male,29613,Northeast,7,3,2,552.19,Yes
1821,58,Male,20000,Midwest,1,3,4,492.1,No
1822,52,Female,50977,Northeast,2,3,4,629.32,No
1823,18,Male,71035,South,5,2,2,360.39,No
1824,38,Female,84005,Northeast,2,4,4,697.1,No
1825,65,Female,50737,Midwest,5,2,3,356.77,Yes
1826,23,Male,51771,West,4,2,3,446.3,Yes
1827,45,Male,83078,West,0,2,1,448.97,No
1828,34,Male,22605,South,3,1,4,495.07,No
1829,22,Female,52230,South,3,2,3,360.31,Yes
1830,48,Female,63808,South,1,0,2,211.91,Yes
1831,22,Male,68984,West,3,3,3,552.29,No
1832,55,Male,49804,South,5,3,3,378.11,No
1833,20,Female,60689,Northeast,6,3,2,410.72,Yes
1834,40,Male,20000,West,2,3,4,540.63,Yes
1835,54,Female,46835,Midwest,3,1,0,81.12,Yes
1836,54,Female,69070,West,4,1,1,237.67,Yes
1837,27,Male,40354,Northeast,4,2,4,583.16,Yes
1838,27,Male,61180,Northeast,4,2,2,406.84,Yes
1839,36,Male,68937,South,5,0,5,312.11,Yes
1840,34,Male,53149,West,0,0,3,235.07,Yes
1841,38,Female,63409,West,3,0,6,373.87,Yes
1842,31,Female,40745,West,5,2,3,410.69,Yes
1843,26,Female,55868,Midwest,6,1,3,336.61,No
1844,63,Male,72204,South,8,3,3,324.19,Yes
1845,18,Female,63139,Northeast,3,1,2,277.55,No
1846,68,Male,48269,Northeast,4,2,3,453.21,No
1847,62,Male,64484,South,3,3,1,430.1,Yes
1848,30,Male,74292,Northeast,4,1,5,323.44,Yes
1849,21,Male,20000,Northeast,4,4,2,506.2,No
1850,18,Male,83181,South,5,1,0,192.72,Yes
1851,66,Male,53275,Northeast,3,2,9,676.26,Yes
1852,57,Female,68510,West,2,1,3,373.79,No
1853,49,Male,83945,Midwest,5,4,5,592.07,Yes
1854,51,Female,32567,South,6,4,1,367.49,No
1855,45,Female,45811,Midwest,1,0,4,383.09,No
1856,48,Male,54229,Northeast,6,3,4,538.2,Yes
1857,25,Male,44325,Northeast,6,1,3,243.16,Yes
1858,56,Male,94699,West,5,2,4,523.28,No
1859,43,Female,42865,South,3,0,2,278.72,No
1860,51,Male,48889,Northeast,3,2,3,579.24,Yes
1861,20,Female,64088,South,4,3,5,539.69,Yes
1862,67,Male,35957,South,3,0,2,116.12,Yes
1863,29,Male,52086,South,3,4,3,637.34,Yes
1864,18,Female,66349,South,1,0,2,216.15,Yes
1865,61,Female,53343,South,6,6,4,522.94,Yes
1866,22,Male,58132,Midwest,5,4,1,543.53,No
1867,47,Female,49413,West,6,7,1,566.74,No
1868,47,Female,29711,South,4,0,3,156.44,No
1869,34,Female,66432,Midwest,6,2,2,343.06,No
1870,65,Female,95099,Northeast,5,0,3,372.83,Yes
1871,64,Female,60368,South,3,1,5,305.95,Yes
1872,40,Male,64505,Northeast,4,2,2,410.06,No
1873,32,Male,73854,South,2,2,1,350.56,Yes
1874,54,Female,34613,Midwest,1,2,4,379.15,Yes
1875,38,Male,94050,Midwest,5,1,3,376.1,Yes
1876,31,Male,64047,Midwest,3,4,6,814.19,Yes
1877,19,Female,92637,West,7,2,3,356.92,Yes
1878,28,Male,45339,Northeast,8,3,4,429.23,Yes
1879,68,Female,96361,West,7,2,1,318.78,Yes
1880,56,Female,75503,South,6,3,6,742.57,No
1881,55,Male,71061,Northeast,0,1,4,420.77,Yes
1882,51,Female,64680,Midwest,3,2,4,358.0,No
1883,55,Female,55029,Northeast,2,5,4,665.21,No
1884,67,Female,84011,Midwest,6,3,4,503.6,No
1885,51,Female,62807,West,6,2,1,216.31,No
1886,35,Female,20659,West,7,0,2,188.23,Yes
1887,47,Male,37656,Midwest,2,1,5,297.04,No
1888,32,Male,56283,Midwest,7,2,2,374.03,No
1889,44,Female,66200,South,1,4,5,891.89,Yes
1890,68,Female,58868,West,3,1,2,181.12,No
1891,51,Male,84379,West,3,5,0,472.18,Yes
1892,69,Female,20978,South,2,3,3,532.82,Yes
1893,55,Male,62872,West,2,2,4,487.75,No
1894,50,Female,23640,Midwest,1,5,1,642.4,Yes
1895,41,Female,75194,Northeast,3,3,1,391.98,Yes
1896,32,Female,58111,Northeast,7,1,4,388.23,No
1897,47,Female,68392,West,7,2,3,345.94,Yes
1898,59,Female,42722,South,2,3,3,672.87,No
1899,68,Female,85589,Midwest,0,0,3,289.42,No
1900,34,Female,80834,Northeast,3,2,2,467.05,No
1901,22,Male,71671,Midwest,6,3,2,549.48,No
1902,46,Male,57410,West,9,2,3,351.5,No
1903,21,Male,71597,West,2,0,2,161.77,No
1904,27,Female,45862,Northeast,2,1,4,337.29,Yes
1905,34,Female,77111,West,4,1,2,318.98,Yes
1906,27,Female,92990,South,4,2,3,588.4,Yes
1907,34,Female,81412,West,2,2,1,186.64,No
1908,37,Female,45408,West,6,3,4,478.59,No
1909,41,Female,67228,West,4,4,2,680.37,No
1910,22,Female,34137,Midwest,2,2,4,439.62,No
1911,51,Male,71448,Midwest,6,0,3,338.61,No
1912,23,Female,69012,Northeast,3,0,4,346.18,No
1913,19,Male,22604,Northeast,3,3,5,476.75,Yes
1914,30,Male,36764,Northeast,3,2,5,476.44,Yes
1915,60,Female,54337,West,5,1,3,324.75,Yes
1916,60,Female,53983,Midwest,2,5,2,378.05,Yes
1917,65,Male,35810,South,6,1,2,247.97,Yes
1918,28,Male,67780,West,3,3,1,443.94,No
1919,68,Female,65029,West,3,4,3,464.27,Yes
1920,64,Female,56115,West,1,4,3,397.36,Yes
1921,40,Male,44884,South,4,6,1,510.71,No
1922,33,Female,80974,Northeast,7,1,0,224.13,Yes
1923,48,Female,93108,South,4,4,2,535.07,No
1924,28,Female,50329,Northeast,1,4,1,371.71,No
1925,33,Male,47757,South,1,1,5,363.45,No
1926,25,Male,69824,Midwest,2,1,4,471.56,No
1927,21,Male,52839,West,4,3,3,387.53,No
1928,57,Female,57212,West,8,7,6,1236.13,Yes
1929,21,Female,74793,West,3,7,5,1130.81,No
1930,42,Male,21813,Northeast,4,1,3,299.72,Yes
1931,20,Male,86366,South,3,2,6,559.1,Yes
1932,49,Male,61454,Midwest,4,3,4,432.49,Yes
1933,20,Female,51770,South,2,2,1,165.02,No
1934,44,Male,58215,West,4,4,5,540.72,No
1935,46,Male,59249,Midwest,3,3,8,618.87,No
1936,49,Female,25376,Midwest,7,0,2,135.29,Yes
1937,67,Female,89899,West,3,1,2,383.01,Yes
1938,68,Female,60827,South,5,1,4,267.12,No
1939,36,Male,68860,West,3,4,4,636.18,No
1940,38,Female,79031,South,0,5,1,764.24,Yes
1941,22,Female,39577,Midwest,6,2,0,257.67,Yes
1942,35,Male,69469,Midwest,7,2,3,564.39,Yes
1943,45,Female,54647,West,5,6,2,486.25,Yes
1944,59,Male,76935,Midwest,4,2,6,604.67,No
1945,39,Male,20000,Northeast,1,3,2,363.77,Yes
1946,38,Female,58018,Midwest,8,2,2,371.17,Yes
1947,23,Female,47944,Northeast,4,5,3,431.7,Yes
1948,18,Female,68645,Midwest,0,0,4,480.46,No
1949,22,Female,69401,West,3,0,4,258.63,Yes
1950,58,Female,45847,West,3,0,1,77.51,Yes
1951,29,Female,45757,Northeast,3,1,2,334.97,No
1952,43,Male,57787,West,3,3,8,629.75,No
1953,63,Male,42067,Midwest,3,1,3,253.54,No
1954,51,Female,76840,Midwest,5,3,3,552.48,Yes
1955,66,Male,52616,West,9,1,3,354.78,No
1956,31,Female,20000,Midwest,4,3,2,445.64,Yes
1957,43,Male,52504,South,1,1,2,326.38,Yes
1958,62,Male,39229,South,1,4,2,580.55,No
1959,44,Male,27374,Midwest,3,1,1,231.22,Yes
1960,26,Female,35251,West,2,6,5,797.39,Yes
1961,43,Male,62188,Northeast,3,6,6,1144.14,No
1962,64,Female,86573,West,1,3,3,747.77,Yes
1963,39,Male,66264,Northeast,5,1,6,477.47,No
1964,64,Male,47870,West,4,1,2,262.3,No
1965,47,Male,69118,Midwest,10,2,3,421.31,No
1966,60,Male,50818,South,4,2,2,273.43,No
1967,65,Male,46108,West,3,0,3,360.99,No
1968,34,Female,36913,Northeast,5,2,5,392.64,No
1969,43,Female,24963,South,2,1,3,386.87,No
1970,53,Male,52202,Northeast,3,5,3,666.52,No
1971,18,Male,63161,Midwest,4,1,3,348.69,No
1972,25,Male,58068,South,2,1,5,545.86,Yes
1973,66,Male,51681,Northeast,1,2,4,326.08,No
1974,52,Female,41085,West,5,0,3,167.86,Yes
1975,69,Male,72165,Midwest,6,1,1,191.21,Yes
1976,32,Female,33657,Midwest,7,3,4,541.12,Yes
1977,64,Male,75521,Midwest,2,0,1,212.5,No
1978,39,Female,39956,West,5,4,7,673.21,No
1979,31,Male,44951,West,5,1,5,472.11,No
1980,43,Male,30664,South,7,0,4,188.98,No
1981,45,Female,49972,West,5,4,7,818.04,No
1982,40,Male,79506,South,4,3,4,565.77,Yes
1983,31,Male,70313,Midwest,7,1,7,601.78,Yes
1984,41,Male,79568,South,9,3,4,771.45,Yes
1985,19,Female,70443,Northeast,3,2,3,514.58,Yes
1986,62,Male,37927,Midwest,5,3,1,402.77,No
1987,43,Male,53384,Midwest,3,1,3,408.97,Yes
1988,31,Female,44396,South,1,1,1,230.62,No
1989,68,Female,86611,Midwest,5,2,4,592.21,No
1990,24,Female,36064,West,3,1,3,338.08,Yes
1991,20,Male,77874,Northeast,4,6,3,492.72,Yes
1992,64,Male,77859,South,6,3,3,644.89,Yes
1993,40,Male,96592,South,3,5,2,469.64,Yes
1994,63,Female,51806,Midwest,4,1,4,358.9,No
1995,60,Male,74246,West,8,1,6,439.9,Yes
1996,64,Male,105633,Midwest,6,3,1,380.31,No
1997,62,Female,47647,Midwest,2,0,6,332.03,No
1998,35,Female,29299,South,3,1,7,599.2,Yes
1999,55,Female,22400,Midwest,6,0,2,238.87,Yes
2000,52,Female,74254,Northeast,1,2,3,460.23,No
2001,68,Female,22337,Midwest,2,2,1,228.1,Yes
2002,32,Male,52554,Midwest,4,2,2,347.35,Yes
2003,42,Female,68746,South,0,1,2,168.47,No
2004,54,Male,63704,Midwest,2,1,3,439.03,Yes
2005,45,Male,68509,West,4,1,3,436.04,No
2006,27,Female,64446,South,7,1,4,319.7,Yes
2007,56,Female,85577,Midwest,3,1,0,186.08,Yes
2008,34,Female,40954,Northeast,3,0,2,129.99,No
2009,56,Male,46460,Northeast,3,2,3,476.44,Yes
2010,39,Female,44547,South,6,3,4,581.89,Yes
